2026-09-14T09:24:43.812382+00:00 run=6f83f57db2 fetched=37 thin=4 already_seen=0 near_dup=0 passed_filter=12 extracted=11 none=4 new_deals=7 merged=0 written=7 updated=0 tokens=50179/3858 errors={}
2026-09-20T06:20:37.876281+00:00 run=2422832eac fetched=45 thin=25 already_seen=240 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 14} first_extraction_error="" guard_rejected={}
2026-09-20T07:15:16.287321+00:00 run=65b2bfb8d0 fetched=42 thin=25 already_seen=242 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4644/230 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 13} first_extraction_error="" guard_rejected={}
2026-09-20T08:17:04.080915+00:00 run=fb2d038481 fetched=41 thin=25 already_seen=242 near_dup=1 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4365/160 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 11} first_extraction_error="" guard_rejected={}
2026-09-20T09:16:16.968457+00:00 run=5ca6fe3c07 fetched=42 thin=25 already_seen=241 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4491/172 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 11} first_extraction_error="" guard_rejected={}
2026-09-20T10:15:50.716669+00:00 run=33990e8376 fetched=41 thin=25 already_seen=235 near_dup=0 passed_filter=4 extracted=4 failed=0 none=3 new_deals=1 merged=0 written=1 updated=0 tokens=17771/1030 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 13} first_extraction_error="" guard_rejected={}
2026-09-20T11:14:43.974370+00:00 run=69fc6304fe fetched=37 thin=25 already_seen=237 near_dup=0 passed_filter=1 extracted=1 failed=0 none=0 new_deals=1 merged=0 written=1 updated=0 tokens=4893/473 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 15} first_extraction_error="" guard_rejected={}
2026-09-20T12:20:05.399206+00:00 run=4fcee1b0be fetched=46 thin=25 already_seen=226 near_dup=2 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=5586/160 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 15} first_extraction_error="" guard_rejected={}
2026-09-20T13:14:24.381057+00:00 run=fde61d6c18 fetched=45 thin=25 already_seen=223 near_dup=1 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-20T14:16:07.144860+00:00 run=4d88622378 fetched=36 thin=25 already_seen=226 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-20T15:15:29.844224+00:00 run=a99602dc31 fetched=34 thin=25 already_seen=225 near_dup=1 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
